,Name
1566990,Streptococcus phage SpSL1
1701811,Streptococcus phage phiARI0004
1701813,Streptococcus phage phiARI0131-1
1147158,Enterobacterial phage mEp390
984175,Cronobacter phage ENT39118
10742,Escherichia virus HK022
1981024,Lactobacillus virus Ld25A
1527535,Mycobacterium phage Tiffany
1982904,Mycobacterium virus Godines
1987729,Bacillus virus Hakuna
1279082,Pseudomonas phage PPpW-3
66284,Shigella phage SfII
1982584,Streptococcus virus Cp1
1538364,Ralstonia phage RSJ5
1982580,Salmonella virus Epsilon15
2107708,Pandoravirus neocaledonia
10243,Cowpox virus
38804,Yaba monkey tumor virus
1586713,Yellowstone lake phycodnavirus 1
39420,Feldmannia species virus
340907,Papiine alphaherpesvirus 2
1826170,Tokyovirus A1
1736222,Bacillus sp. Leaf49
1948024,Firmicutes bacterium UBA4971
1346710,Cellulomonas sp. FA1
39687,Mycolicibacterium austroafricanum
1948347,Actinobacteria bacterium UBA7422
1504317,actinobacterium acMicro-4
1655575,Acidimicrobium sp. BACL17 MAG-120823-bin42
1946186,Candidatus Microthrix sp. UBA4144
1951438,Anaerolineaceae bacterium UBA6086
1951430,Anaerolineaceae bacterium UBA5358
2128,Mycoplasma flocculare
2012635,Armatimonadetes bacterium JP3_11
1500288,Chryseobacterium sp. YR005
1250231,Gramella sp. MAR_2010_102
1898111,Cryomorphaceae bacterium
1781252,Cloacimonetes bacterium TCS61
1974588,Candidatus Hydrogenedentes bacterium CG07_land_8_20_14_0_80_42_17
2006115,Acinetobacter piscicola
487319,Shewanella marina
187330,Pseudoalteromonas porphyrae
1798269,Gammaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_38_33
2003370,Salinivibrio sp. YCSC6
1822232,Sulfitobacter sp. HI0040
1946637,Hyphomonas sp. UBA5111
1986606,Hyphomonas sp. TMED31
1970558,Rhodobacterales bacterium 32-66-7
369822,Rickettsia raoultii
77038,Wolbachia endosymbiont of Drosophila simulans
1388755,Candidatus Pelagibacter sp. HIMB1321
488446,Burkholderia latens
1951898,Gallionellaceae bacterium UBA1605
1866913,Desulfobacterales bacterium C00003104
1797898,Deltaproteobacteria bacterium RIFOXYA2_FULL_55_11
1948215,Proteobacteria bacterium UBA7420
1802707,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_18
1798630,Candidatus Levybacteria bacterium RIFCSPLOWO2_02_FULL_37_18
1948858,Patescibacteria group bacterium UBA6539
1618333,Berkelbacteria bacterium GW2011_GWA2_35_9
1975076,candidate division WWE3 bacterium CG_4_8_14_3_um_filter_42_11
1805405,Verrucomicrobia bacterium 13_1_20CM_3_54_17
1009418,Verrucomicrobia bacterium SCGC AAA164-M04
813,Chlamydia trachomatis
1806891,Chlamydia sp. 2742-308
1974070,Nitrospirae bacterium CG17_big_fil_post_rev_8_21_14_2_50_50_9
651457,Kosmotoga olearia
149715,Marinitoga piezophila
1932004,Haloarcula taiwanensis
1915717,Thermoplasmatales archaeon UBA447
1915981,Euryarchaeota archaeon UBA89
1811586,Nitrosopelagicus sp. REDSEA-S31_B2
1700836,Candidatus Bathyarchaeota archaeon BA2
1700835,Candidatus Bathyarchaeota archaeon BA1
1917432,archaeon UBA543
547228,Bacillus phage PM1
1105171,Bacteroides phage B124-14
1701830,Streptococcus phage phiARI0468-4
262177,Orgyia pseudotsugata multiple nucleopolyhedrovirus
1465826,Anaerococcus pacaensis
33883,Microbacterium arborescens
1655574,Microbacteriaceae bacterium BACL25 MAG-120322-bin65
1950187,Anaerolineales bacterium UBA1136
1948474,Dehalococcoidia bacterium UBA1327
1704290,Hapalosiphon sp. MRB220
54307,Planktothrix prolifica
1947881,Cyanobacteria bacterium UBA2883
713588,Chryseobacterium chaponense
1951860,Flavobacteriaceae bacterium UBA5950
345907,Salegentibacter agarivorans
1953240,Candidatus Marinimicrobia bacterium UBA6527
1953188,candidate division Hyd24-12 bacterium UBA7474
1805216,Candidatus Hydrogenedentes bacterium CG1_02_42_14
1797884,Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_57_26
1811630,SAR324 cluster bacterium REDSEA-S09_B3
79269,Desulfurella multipotens
76936,Helicobacter typhlonius
1802249,Sulfuricurvum sp. RIFOXYD2_FULL_44_160
1637837,Burkholderia sp. MSMB0266
406819,Burkholderia sp. SJ98
196015,Caldimonas manganoxidans
1797493,Betaproteobacteria bacterium RIFCSPLOWO2_02_FULL_68_150
1736589,Mesorhizobium sp. Root695
1318743,Bartonella ancashensis
1946151,Candidatus Endolissoclinum sp. UBA7326
37816,Rickettsia honei
1883453,Pseudomonas sp. CO183
1661049,Pseudomonas sp. NBRC 111134
489632,Pseudomonas chengduensis
43660,Pseudoalteromonas undina
1950797,Cellvibrionales bacterium UBA7239
1970604,Thiotrichales bacterium 32-46-8
2014295,bacterium (Candidatus Stahlbacteria) CG23_combo_of_CG06-09_8_20_14_all_34_7
1618993,Candidatus Uhrbacteria bacterium GW2011_GWE2_45_35
1802673,Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_02_FULL_38_22b
1802695,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_43_22
1797540,Candidatus Buchananbacteria bacterium RIFCSPHIGHO2_02_FULL_40_13
1797279,Candidatus Andersenbacteria bacterium RIFCSPHIGHO2_02_FULL_45_11
1618453,Candidatus Levybacteria bacterium GW2011_GWA1_39_11
1798595,Candidatus Levybacteria bacterium RIFCSPHIGHO2_01_FULL_40_16
1802479,Candidatus Woesebacteria bacterium RBG_13_46_13
1797250,Candidatus Amesbacteria bacterium RBG_19FT_COMBO_48_16
1961373,Candidatus Peribacter sp. UBA2170
1047018,Aminicenantes bacterium SCGC AAA252-F08
1952731,Planctomycetaceae bacterium UBA2616
1801845,Omnitrophica WOR_2 bacterium GWC2_45_7
1946997,Nitrospira sp. UBA7655
1495067,Halostagnicola sp. A56
183762,uncultured Methanoculleus sp.
1434103,Methanosarcina sp. WWM596
667137,Thermoplasmatales archaeon E-plasma
2303,Thermoplasma acidophilum
1915913,Euryarchaeota archaeon UBA52
1915876,Euryarchaeota archaeon UBA34
1915892,Euryarchaeota archaeon UBA462
1915765,Euryarchaeota archaeon UBA24
1130285,Aigarchaeota archaeon JGI 0000106-J15
1579367,archaeon GW2011_AR5
864178,Clostridium phage phiCD6356
1572712,Geobacillus virus E3
1542912,Mycobacterium phage VohminGhazi
1982098,Pseudomonas virus PaMx11
1982889,Streptomyces virus Lannister
1567012,Clostridium phage phiCT453A
948870,Enterobacteria phage phi92
546805,Mycobacterium phage Myrna
693582,Pseudomonas phage phi-2
2025360,NY_014 poxvirus
2004960,Human associated gemykibivirus 3
107324,Tobacco vein clearing virus
573062,Thermoanaerobacter sp. X513
1785995,Gemella sp. oral taxon 928
1703934,Streptomyces sp. CB02130
1834137,Mycobacterium sp. E2699
1951468,Atopobiaceae bacterium UBA5363
1961088,Prochlorococcus sp. HOT208_60m_813B04
1719125,Candidatus Riesia sp. GBBU
1566241,Pseudomonas sp. NFACC05-1
1217713,Acinetobacter sp. NIPH 809
1977879,Acinetobacter sp. ANC 4169
1948648,Gammaproteobacteria bacterium UBA7363
1952758,Porticoccaceae bacterium UBA3436
1946610,Hylemonella sp. UBA2652
1974017,Gallionellales bacterium CG03_land_8_20_14_0_80_55_15
1566387,Mesorhizobium sp. UASWS1009
426,Methylosinus trichosporium
235,Brucella abortus
1947534,Sphingomonas sp. UBA5191
35791,Rickettsia massiliae
1797881,Deltaproteobacteria bacterium RIFCSPLOWO2_02_FULL_50_16
1817763,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_61_200
1805281,Candidatus Nomurabacteria bacterium CG1_02_43_90
1802411,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_53_10
1798488,Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_58_22
1798659,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_01_FULL_54_11
1618665,Candidatus Jorgensenbacteria bacterium GW2011_GWB1_50_10
1618677,Candidatus Kuenenbacteria bacterium GW2011_GWA2_42_15
1797732,Candidatus Curtissbacteria bacterium RIFCSPLOWO2_02_FULL_40_11
1618526,Microgenomates group bacterium GW2011_GWC1_46_15
1953422,bacterium UBP2_UBA2226
1974774,Candidatus Peregrinibacteria bacterium CG_4_10_14_0_2_um_filter_38_24
2014249,Candidatus Dojkabacteria bacterium CG_4_10_14_0_2_um_filter_Dojkabacteria_WS6_41_15
1953273,Candidatus Berkelbacteria bacterium UBA1384
1951195,Phycisphaerales bacterium UBA2507
44449,Borrelia recurrentis
62088,Borreliella valaisiana
2337,Thermotoga neapolitana
2200,Methanoculleus thermophilus
1915538,Methanomassiliicoccus sp. UBA386
1915937,Euryarchaeota archaeon UBA559
1915865,Euryarchaeota archaeon UBA257
155863,Methanothermococcus okinawensis
49899,Thermococcus profundus
1915571,Geoglobus sp. UBA235
1915990,Candidatus Bathyarchaeota archaeon UBA233
1841599,Candidatus Odinarchaeota archaeon LCB_4
1974430,Candidatus Pacearchaeota archaeon CG_4_9_14_0_2_um_filter_39_13
1805249,Candidatus Micrarchaeota archaeon CG1_02_51_15
55884,Enterobacteria phage SfV
1225789,Enterobacteria phage SfI
1813771,Salmonella phage 118970_sal3
929832,Cyanophage P-RSM6
1357825,Enterobacteria phage fiAA91-ss
1649239,Escherichia phage pro147
10679,Escherichia virus P2
227940,Yersinia virus L413C
103216,Escherichia virus Wphi
1984778,Erwinia virus Ea35-70
665033,Escherichia phage D108
1980943,Shigella virus SfMu
260149,Aeromonas virus 65
194699,Bordetella virus BPP1
37665,Ectocarpus siliculosus virus 1
10279,Molluscum contagiosum virus
1128151,Mimivirus terra2
10879,Pseudomonas virus phi6
621109,Virgibacillus subterraneus
1947964,Firmicutes bacterium UBA3567
1951470,Atopobiaceae bacterium UBA5415
1953256,Candidatus Marinimicrobia bacterium UBA7303
1811605,Candidatus Marinimicrobia bacterium REDSEA-S15_B13
1561003,bacterium 2013Arg42i
1974651,Candidatus Magasanikbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_43_9
1618877,Parcubacteria group bacterium GW2011_GWB1_45_10
1618810,Parcubacteria group bacterium GW2011_GWA2_37_10
1618435,Candidatus Gottesmanbacteria bacterium GW2011_GWA1_42_26
1802147,Candidatus Saccharibacteria bacterium RIFCSPLOWO2_01_FULL_49_22
631,Yersinia intermedia
70346,Acinetobacter variabilis
1938597,Pseudoalteromonas sp. TAE79
1952994,Oceanospirillaceae bacterium UBA7440
1158144,Thioalkalivibrio sp. ALJ1
1797232,Alphaproteobacteria bacterium RIFCSPLOWO2_12_FULL_42_29
1805378,Syntrophaceae bacterium CG2_30_58_14
1982316,Opitutae bacterium AMD-G1
1801864,Omnitrophica WOR_2 bacterium RIFCSPLOWO2_02_FULL_45_28
29518,Borreliella afzelii
588898,Haloterrigena daqingensis
2215,Methanosarcina vacuolata
1915625,Methanobacteriaceae archaeon UBA588
1915974,Euryarchaeota archaeon UBA82
342949,Pyrococcus sp. NA2
565033,Geoglobus acetivorans
1007084,Candidatus Nitrosoarchaeum limnia
1298885,Thaumarchaeota archaeon SCGC AAA282-K18
1410576,uncultured Acidilobus sp. JCHS
2026736,Candidatus Diapherotrites archaeon
2026764,Nanoarchaeota archaeon
1821563,Gordonia phage UmaThurman
438780,Lactobacillus phage phiPYB5
37105,Lactobacillus phage JCL1032
1305708,Clostridium phage vB_CpeS-CP51
665883,Lactococcus virus CB13
342564,Pasteurella virus F108
363555,Lactobacillus phage KC5a
1503929,Aurantimonas phage AmM-1
338473,Actinomyces virus Av1
46242,Spodoptera litura nucleopolyhedrovirus
566270,Spodoptera litura nucleopolyhedrovirus II
326574,Haloarcula hispanica virus SH1
1285595,Musca hytrovirus
1948499,Dehalococcoidia bacterium UBA4060
1659194,Pseudomonas sp. GR 6-02
950,Neorickettsia risticii
1802210,Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_33_13
1655593,OM182 bacterium BACL3 MAG-120619-bin3
1946727,Lactobacillus sp. UBA5800
1548147,Helicobacter sp. MIT 03-1614
1975062,Candidatus Wolfebacteria bacterium CG_4_10_14_0_8_um_filter_37_11
1948783,Patescibacteria group bacterium UBA1558
1948246,Verrucomicrobia bacterium UBA2644
1952941,Verrucomicrobiaceae bacterium UBA2335
1478174,Neochlamydia sp. TUME1
1953105,Acidobacteria bacterium UBA2990
1295370,Vulcanisaeta sp. JCM 14467
1974464,Candidatus Woesearchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_44_13
27973,Encephalitozoon hellem
573591,Stenotrophomonas phage S1
1698714,Mycobacterium phage Snenia
1982295,Propionibacterium virus PHL152M00
632112,Lactobacillus virus Lb338-1
913183,Ralstonia phage RSB2
1234593,Staphylococcus sp. E463
1736562,Phycicoccus sp. Root563
1946213,Candidatus Microthrix sp. UBA7881
1947248,Prochlorococcus sp. UBA7448
1562720,Cyanobacterium sp. IPPAS B-1200
1946751,Leptolinea sp. UBA2195
367806,Blattabacterium sp. (Blatta orientalis)
1986239,Rhodothermaeota bacterium MED-G18
1660086,Acidovorax sp. SCN 65-28
29438,Pseudomonas savastanoi
1849383,Psychrobacter sp. SHUES1
1986603,Alteromonas sp. TMED35
1951909,Halieaceae bacterium UBA4019
1952761,Porticoccaceae bacterium UBA4026
1165841,Sulfurovum sp. AR
1873712,Ensifer sp. LC11
1655557,Rhodobacter sp. BACL10 MAG-120419-bin15
1948437,Alphaproteobacteria bacterium UBA6962
2044884,bacterium DOLZORAL124_38_8
1618699,Candidatus Moranbacteria bacterium GW2011_GWC2_40_12
1801747,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_33_12
1953390,Candidatus Woesebacteria bacterium UBA5947
1797722,Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_FULL_41_17
2030827,Candidatus Dependentiae bacterium
1948715,Opitutae bacterium UBA2987
389348,Candidatus Protochlamydia naegleriophila
1952921,Synergistaceae bacterium UBA5768
1027374,Nitrosopumilus sp. SJ
1805393,Thaumarchaeota archaeon 13_1_40CM_38_12
1410606,Candidatus Nitrosopelagicus brevis
1974465,Candidatus Woesearchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_45_16
1974452,Candidatus Woesearchaeota archaeon CG06_land_8_20_14_3_00_33_13
1974413,Candidatus Micrarchaeota archaeon CG08_land_8_20_14_0_20_49_17
564886,Enterobacteria phage YYZ-2008
151538,Lactococcus phage bIL310
1701826,Streptococcus phage phiARI0462
151536,Lactococcus phage bIL286
1567013,Clostridium phage phiCT453B
63118,Lactococcus virus bIL170
1983106,Mycobacterium virus Adawi
1982365,Mycobacterium virus Predator
1481224,Pseudomonas phage JD024
1636250,Proteus phage vB_PmiM_Pm5461
1913683,Escherichia virus VR7
12402,Streptococcus phage EJ-1
388452,Lactococcus virus KSY1
1524881,Enterobacteria phage Sf101
10761,Shigella virus Sf6
1269028,Acanthamoeba polyphaga moumouvirus
1654582,Kallithea virus
1922885,Hubei diptera virus 4
1946411,Desulfosporosinus sp. UBA5179
1947966,Firmicutes bacterium UBA3570
1354277,Virgibacillus sp. CM-4
1950234,Bacillales bacterium UBA1106
545123,Streptomyces silaceus
1916,Streptomyces lividans
1393139,Cellulosimicrobium sp. I38E
1948329,Actinobacteria bacterium UBA2967
1811598,Acidimicrobiia bacterium REDSEA-S14_B4
1951421,Anaerolineaceae bacterium UBA5199
1973940,Chloroflexi bacterium CG_4_9_14_3_um_filter_45_9
1799667,Prochlorococcus sp. MIT 1306
1802565,candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_45_12
1952663,Porphyromonadaceae bacterium UBA7176
1951134,Gemmatimonadales bacterium UBA887
1798304,Gammaproteobacteria bacterium RIFCSPLOWO2_12_FULL_47_76
1948633,Gammaproteobacteria bacterium UBA5862
1947669,Thalassolituus sp. UBA824
151414,Afipia birgiae
1946464,Enhydrobacter sp. UBA7234
1068590,Rickettsia asembonensis
1951932,Holosporaceae bacterium UBA3830
1961466,Myxococcales bacterium UBA4151
225992,Comamonas kerstersii
1795833,Eikenella sp. NML97-A-109
1801770,Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_39_17
1802699,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_45_72
1798485,Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_01_FULL_55_37
1659199,Parcubacteria bacterium C7867-005
1797548,Candidatus Buchananbacteria bacterium RIFCSPLOWO2_02_FULL_46_11b
1802033,Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_39_8
1802069,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_44_13
1618463,Candidatus Levybacteria bacterium GW2011_GWB1_37_8
1798638,Candidatus Levybacteria bacterium RIFCSPLOWO2_12_FULL_41_12
1805211,Candidatus Gracilibacteria bacterium CG2_30_37_12
1801943,Candidatus Peribacteria bacterium RIFOXYD2_FULL_58_15
34095,Borreliella japonica
1951369,Akkermansiaceae bacterium UBA6946
1951368,Akkermansiaceae bacterium UBA6541
1801833,Omnitrophica bacterium RIFCSPLOWO2_12_FULL_45_13
1801842,Omnitrophica WOR_2 bacterium GWA2_63_20
1801714,Nitrospirae bacterium RIFCSPHIGHO2_02_FULL_42_12
2336,Thermotoga maritima
44930,Natronobacterium gregoryi
667138,Thermoplasmatales archaeon I-plasma
1915919,Euryarchaeota archaeon UBA538
1849364,Candidatus Altiarchaeales archaeon WOR_SM1_86-2
1407055,Thaumarchaeota archaeon N4
1295371,Vulcanisaeta sp. JCM 16159
423476,Streptococcus phage phi3396
1555235,Mycobacterium phage SweetiePie
491003,Escherichia virus EPS7
444859,Synechococcus phage S-SM1
1914899,Cronobacter virus CR9
155148,Salmonella virus HK620
1283071,Vibrio phage JA-1
1261657,Murid betaherpesvirus 8
1922385,Beihai hepe-like virus 8
1655646,Gokushovirinae Bog1183_53
1947963,Firmicutes bacterium UBA3561
1473,Virgibacillus pantothenticus
1950312,Bacillales bacterium UBA5914
1881022,Streptomyces sp. 2114.2
189918,Mycobacterium sp. KMS
164756,Mycobacterium sp. MCS
261524,Mycobacterium liflandii
1948346,Actinobacteria bacterium UBA7398
1948324,Actinobacteria bacterium UBA1985
1811597,Acidimicrobiia bacterium REDSEA-S09_B7
1805072,Chloroflexi bacterium 13_1_40CM_3_65_12
1948486,Dehalococcoidia bacterium UBA2768
1471501,Prochlorococcus sp. scB245a_518A17
1961087,Prochlorococcus sp. HOT208_60m_810P02
1947245,Prochlorococcus sp. UBA3467
1951861,Flavobacteriaceae bacterium UBA5954
1951400,Amoebophilaceae bacterium UBA6012
1805185,Gemmatimonadetes bacterium 13_1_40CM_3_66_12
1961411,Desulfovibrio sp. UBA7315
1805116,Deltaproteobacteria bacterium 13_1_40CM_3_69_14
1340425,Geobacter anodireducens
1736380,Rhizobium sp. Leaf453
1160235,Brucella sp. 63/311
2024851,Planktomarina sp.
1948411,Alphaproteobacteria bacterium UBA5951
45262,Rickettsia aeschlimannii
787,Rickettsia australis
769,Anaplasma centrale
939346,alpha proteobacterium SCGC AAA288-N07
1986821,Pelagibacteraceae bacterium TMED259
1945958,Acinetobacter sp. UBA801
330922,Psychrobacter cryohalolentis
1736606,Lysobacter sp. Root916
1952992,Oceanospirillaceae bacterium UBA7418
1938596,Pseudoalteromonas sp. TAE56
1948651,Gammaproteobacteria bacterium UBA7412
1940809,Gammaproteobacteria bacterium LUC006_P13
1240557,Thioalkalivibrio sp. ALJ3
1385591,Burkholderia sp. BDU6
1946042,Aquabacterium sp. UBA2148
1805162,Gallionellaceae bacterium CG1_02_60_325
1618700,Candidatus Moranbacteria bacterium GW2011_GWC2_45_10
1801640,Candidatus Moranbacteria bacterium RIFCSPHIGHO2_12_FULL_40_10
1801642,Candidatus Moranbacteria bacterium RIFCSPLOWO2_02_FULL_48_19
1974608,Candidatus Kaiserbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_47_16
1802725,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_20
1802730,Candidatus Yonathbacteria bacterium RIFOXYD1_FULL_52_36
1802304,Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_51_15
1974802,Candidatus Portnoybacteria bacterium CG_4_8_14_3_um_filter_44_10
1974527,Candidatus Campbellbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_35_52
1974529,Candidatus Campbellbacteria bacterium CG22_combo_CG10-13_8_21_14_all_36_13
1802369,Candidatus Terrybacteria bacterium RIFCSPLOWO2_01_FULL_58_14
1618449,Candidatus Gottesmanbacteria bacterium GW2011_GWC1_43_10
2026804,Candidatus Woesebacteria bacterium
1974884,Candidatus Shapirobacteria bacterium CG09_land_8_20_14_0_10_38_17
1618537,Microgenomates group bacterium GW2011_GWF1_44_10
1802107,Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_73_56
1953092,Acetothermia bacterium UBA2187
1817895,Candidatus Desantisbacteria bacterium CG2_30_40_21
1948282,Verrucomicrobia bacterium UBA6775
2026772,Opitutales bacterium
1737403,Nanohaloarchaea archaeon SG9
1915882,Euryarchaeota archaeon UBA4
1915820,Euryarchaeota archaeon UBA174
1803821,Euryarchaeota archaeon SM23-78
1927129,Methanonatronarchaeum thermophilum
1934998,Archaeoglobus sp. JdFR-41
334771,Ignisphaera aggregans
200415,Caldisphaera lagunensis
1917433,archaeon UBA55
1131315,Erwinia phage PEp14
1141132,Aeromonas phage phiAS7
1675317,Erysipelothrix phage SE-1
754049,Vibrio phage pYD21-A
1755689,Pseudomonas phage YMC11/02/R656
1500812,Propionibacterium phage PHL085N00
1982237,Arthrobacter virus Kellezzio
1983736,Mycobacterium virus Bignuz
1340830,Mycobacterium phage KayaCho
1982895,Streptomyces virus phiHau3
1622193,Gordonia phage Gsput1
1821566,Gordonia phage Yvonnetastic
1527770,Rhizobium phage vB_RleM_P10VF
1204535,Clostridium phage phiMMP04
857312,Brochothrix phage A9
1985176,Bacillus virus Bcp1
129728,Parapoxvirus of red deer in New Zealand
39444,Cotia virus
